pairIdx	index	syn1	syn2	DiachrD1	DiachrD2	DiachrDG1	DiachrDG2	DiachrDG_avg	DiachrDG_avgstd	FO1	FO2	FE1	FE2	EnoughFreq	FGO1	FGO2	FGE1	FGE2	FEvol1	FEvol2	WNpressure_1	WNpressure_2	WNsenses_1	WNsenses_2	SDO	SDE	Div	SDGO	SDGE	Dec_avg	Dec_avgstd
2716	1967	sustain	corroborate	0.7804878048780488	0.8888888888888888	low	avg	s2		41	12	34	17	True	2	1	2	1	0	0	16	8	7	3	0.55035763	0.57085067	0.020493039999999962	close	close	LD	LPC
2717	2086	sustain	get	0.7804878048780488	0.6301369863013699	low	low			41	2654	34	10187	True	2	3	2	3	0	0	16	69	7	36	0.75286058	0.78636646	0.03350587999999999	mid	mid	LD	LPC
2718	1020	sustain	hold	0.7804878048780488	0.7096774193548387	low	low			41	1226	34	959	True	2	3	2	3	0	0	16	55	7	36	0.7482046	0.66798068	-0.08022392	mid	mid	LPC	LPC
2719	1079	sustain	keep	0.7804878048780488	0.7654320987654322	low	low			41	53	34	74	True	2	2	2	2	0	0	16	21	7	22	0.8813538	0.7367749	-0.14457889999999995	mid	mid	LPC	LPC
2720	2398	sustain	maintain	0.7804878048780488	0.7012987012987013	low	low			41	143	34	240	True	2	3	2	3	0	0	16	13	7	10	0.33478644	0.47977521	0.14498877	close	close	LD	LD
2721	600	sustain	nourish	0.7804878048780488	0.8950276243093923	low	avg	s2		41	17	34	11	True	2	1	2	1	0	0	16	4	7	2	0.5496711	0.7648762	0.21520510000000004	close	mid	LD	LD
2722	497	sustain	prolong	0.7804878048780488	0.8505747126436781	low	low			41	10	34	11	True	2	1	2	0	0	-1	16	5	7	2	0.74743796	0.68257201	-0.06486594999999995	mid	mid	LPC	LPC
2723	216	sustain	substantiate	0.7804878048780488	0.9130434782608696	low	avg	s2		41	5	34	3	False	2	0	2	0	0	0	16	12	7	4	0.73712727	0.67530014	-0.06182712999999995	mid	mid	LPC	LPC
2724	1276	sustain	suffer	0.7804878048780488	0.6577181208053691	low	low			41	294	34	279	True	2	3	2	3	0	0	16	18	7	11	0.7325663	0.84251417	0.10994786999999995	mid	mid	LD	LD
2725	2716	swear	affirm	0.7804878048780488	0.7421383647798743	low	low			191	9	330	1	False	3	1	3	0	0	-1	20	11	5	3	0.62195391	0.63100963	0.00905571999999999	close	close	LD	LPC
2726	2339	swear	assert	0.7804878048780488	0.7261146496815287	low	low			191	98	330	55	True	3	3	3	2	0	-1	20	10	5	4	0.78616233	0.70651634	-0.07964599000000006	mid	mid	LPC	LPC
2727	1088	swear	aver	0.7804878048780488	0.98989898989899	low	avgstd	s2	s2	191	9	330	2	False	3	1	3	0	0	-1	20	8	5	2	0.94626627	0.65213406	-0.29413221	far	mid	LPC	LPC
2728	956	swear	bet	0.7804878048780488	0.7878787878787878	low	low			191	59	330	342	True	3	2	3	3	0	1	20	10	5	3	0.66660124	0.72225334	0.05565209999999998	mid	mid	LD	LPC
2729	2382	swear	calculate	0.7804878048780488	0.6754966887417219	low	low			191	12	330	48	True	3	1	3	2	0	1	20	19	5	6	0.89859944	0.85972758	-0.03887185999999998	mid	mid	LPC	LPC
2730	831	swear	depend	0.7804878048780488	0.7804878048780488	low	low			191	163	330	237	True	3	3	3	3	0	0	20	8	5	2	1.00249082	0.96446037	-0.03803045000000005	far	far	LPC	LPC
2731	2078	swear	depose	0.7804878048780488	0.8700564971751412	low	avg	s2		191	13	330	6	True	3	1	3	0	0	-1	20	3	5	2	0.82823157	0.90307125	0.07483967999999996	mid	mid	LD	LD
2732	2060	swear	look	0.7804878048780488	0.6928104575163399	low	low			191	3055	330	4592	True	3	3	3	3	0	0	20	19	5	10	0.99748943	1.03019252	0.032703089999999935	far	far	LD	LPC
2733	363	swear	reckon	0.7804878048780488	0.7804878048780488	low	low			191	416	330	133	True	3	3	3	3	0	0	20	25	5	6	0.85182121	0.72777059	-0.12405062	mid	mid	LPC	LPC
2734	51	swear	rely	0.7804878048780488	0.7654320987654322	low	low			191	40	330	220	True	3	2	3	3	0	1	20	8	5	1	0.92508363	0.78469564	-0.14038799000000002	far	mid	LPC	LPC
2735	1919	swear	verify	0.7804878048780488	0.8095238095238095	low	low			191	3	330	12	False	3	0	3	1	0	1	20	7	5	4	0.8496726	0.79950072	-0.050171879999999947	mid	mid	LPC	LPC
2736	2813	symbolize	represent	1.0	0.7341772151898734	avgstd	low	s1	s1	2	279	23	464	False	0	3	1	3	1	0	4	18	2	15	0.84711343	0.80480866	-0.04230476999999999	mid	mid	LPC	LPC
2737	208	sympathize	understand	0.8304093567251463	0.6111111111111112	low	low			62	986	14	1436	True	2	3	1	3	-1	0	5	11	3	5	0.60170688	0.6715687	0.06986181999999996	close	mid	LD	LD
2738	2573	take	accept	0.7096774193548387	0.5915492957746479	low	low			35	273	115	318	True	2	3	3	3	1	0	65	11	42	11	0.85092768	0.84137021	-0.009557469999999957	mid	mid	LD	LPC
2739	1704	take	acquire	0.7096774193548387	0.6754966887417219	low	low			35	65	115	69	True	2	3	3	2	1	-1	65	13	42	7	0.94189949	0.94333671	0.0014372200000000168	far	far	LD	LPC
2740	149	take	admit	0.7096774193548387	0.7654320987654322	low	low			35	261	115	302	True	2	3	3	3	1	0	65	11	42	8	0.76926826	0.80262069	0.03335242999999999	mid	mid	LD	LPC
2741	1609	take	adopt	0.7096774193548387	0.6666666666666667	low	low			35	60	115	68	True	2	2	3	2	1	0	65	14	42	7	0.82947675	0.748003	-0.08147375000000001	mid	mid	LPC	LPC
2742	214	take	ask	0.7096774193548387	0.5294117647058824	low	low			35	1198	115	2372	True	2	3	3	3	1	0	65	14	42	7	0.60071016	0.76032811	0.15961795	close	mid	LD	LD
2743	2768	take	assume	0.7096774193548387	0.7730061349693251	low	low			35	138	115	398	True	2	3	3	3	1	0	65	21	42	9	0.80297457	0.8347065	0.031731929999999964	mid	mid	LD	LPC
2744	429	take	bring	0.7096774193548387	0.6842105263157895	low	low			35	1148	115	1446	True	2	3	3	3	1	0	65	16	42	11	0.38031705	0.63603149	0.25571444000000004	close	close	LD	LD
2745	2642	take	carry	0.7096774193548387	0.6928104575163399	low	low			35	444	115	715	True	2	3	3	3	1	0	65	27	42	40	0.67610387	0.64989748	-0.026206390000000024	mid	mid	LPC	LPC
2746	2590	take	choose	0.7096774193548387	0.7654320987654322	low	low			35	331	115	584	True	2	3	3	3	1	0	65	5	42	3	0.82240301	0.78332094	-0.03908207000000008	mid	mid	LPC	LPC
2747	1224	take	consider	0.7096774193548387	0.7261146496815287	low	low			35	509	115	1274	True	2	3	3	3	1	0	65	17	42	9	0.85019449	0.88118342	0.030988930000000026	mid	mid	LD	LPC
2748	2248	take	consume	0.7096774193548387	0.8023952095808383	low	low			35	22	115	102	True	2	1	3	3	1	2	65	18	42	6	0.73792243	0.52321598	-0.21470645	mid	close	LPC	LPC
2749	2750	take	contain	0.7096774193548387	0.7577639751552795	low	low			35	216	115	431	True	2	3	3	3	1	0	65	15	42	6	0.72553725	0.8224726	0.09693534999999998	mid	mid	LD	LD
2750	815	take	convey	0.7096774193548387	0.7730061349693251	low	low			35	46	115	63	True	2	2	3	2	1	0	65	11	42	7	1.0037374	1.02244982	0.018712420000000174	far	far	LD	LPC
2751	2559	take	engage	0.7096774193548387	0.7730061349693251	low	low			35	50	115	134	True	2	2	3	3	1	1	65	19	42	10	0.76636807	0.95771474	0.19134667000000005	mid	far	LD	LD
2752	2054	take	fill	0.7096774193548387	0.8571428571428572	low	avg	s2		35	71	115	65	True	2	3	3	2	1	-1	65	13	42	9	0.81726859	0.91787155	0.10060296000000002	mid	far	LD	LD
2753	2257	take	get	0.7096774193548387	0.6301369863013699	low	low			35	2654	115	10187	True	2	3	3	3	1	0	65	69	42	36	0.92793676	0.99739069	0.06945393	far	far	LD	LD
2754	412	take	hire	0.7096774193548387	0.8505747126436781	low	low			35	55	115	51	True	2	2	3	2	1	0	65	6	42	3	0.80864213	0.81311062	0.004468490000000047	mid	mid	LD	LPC
2755	1220	take	hold	0.7096774193548387	0.7096774193548387	low	low			35	1226	115	959	True	2	3	3	3	1	0	65	55	42	36	0.52904059	0.54547377	0.016433179999999936	close	close	LD	LPC
2756	2295	take	involve	0.7096774193548387	0.7341772151898734	low	low			35	43	115	216	True	2	2	3	3	1	1	65	11	42	7	0.56462487	0.68390337	0.11927850000000007	close	mid	LD	LD
2757	1552	take	learn	0.7096774193548387	0.5915492957746479	low	low			35	418	115	880	True	2	3	3	3	1	0	65	22	42	6	0.80347028	0.64874105	-0.15472922999999994	mid	close	LPC	LPC
2758	2451	take	make	0.7096774193548387	0.7261146496815287	low	low			35	70	115	92	True	2	3	3	2	1	-1	65	66	42	49	0.77904069	0.5986318	-0.18040888999999993	mid	close	LPC	LPC
2759	884	take	necessitate	0.7096774193548387	0.9130434782608696	low	avg	s2		35	9	115	4	False	2	1	3	0	1	-1	65	8	42	2	0.97141417	0.97054286	-0.0008713099999999585	far	far	LD	LPC
2760	788	take	occupy	0.7096774193548387	0.6754966887417219	low	low			35	132	115	92	True	2	3	3	2	1	-1	65	13	42	8	1.01628631	0.91126741	-0.10501889999999992	far	mid	LPC	LPC
2761	248	take	read	0.7096774193548387	0.6666666666666667	low	low			35	4	115	20	False	2	0	3	1	1	1	65	11	42	11	0.56735708	0.64535263	0.07799555000000002	close	close	LD	LD
2762	2522	take	remove	0.7096774193548387	0.8023952095808383	low	low			35	4	115	14	False	2	0	3	1	1	1	65	15	42	8	0.58689241	0.55102482	-0.03586759000000006	close	close	LPC	LPC
2763	2220	take	require	0.7096774193548387	0.7730061349693251	low	low			35	271	115	666	True	2	3	3	3	1	0	65	11	42	4	0.87574384	0.87076245	-0.0049813900000000855	mid	mid	LD	LPC
2764	2109	take	shoot	0.7096774193548387	0.8165680473372781	low	low			35	30	115	65	True	2	2	3	2	1	0	65	29	42	20	0.77228497	0.76849764	-0.0037873299999999777	mid	mid	LD	LPC
2765	2736	take	submit	0.7096774193548387	0.7261146496815287	low	low			35	98	115	48	True	2	3	3	2	1	-1	65	15	42	10	0.97459753	0.82189342	-0.15270411000000006	far	mid	LPC	LPC
2766	1157	take	subscribe	0.7096774193548387	0.7421383647798743	low	low			35	14	115	44	True	2	1	3	2	1	1	65	5	42	5	0.82907586	0.83455389	0.005478030000000023	mid	mid	LD	LPC
2767	2766	take	withdraw	0.7096774193548387	0.6928104575163399	low	low			35	65	115	54	True	2	3	3	2	1	-1	65	30	42	12	0.67839985	0.78948454	0.11108468999999999	mid	mid	LD	LD
2768	2898	tamper	meddle	0.9637305699481864	0.8950276243093923	avgstd	avg	both	s1	14	60	14	15	True	1	2	1	1	0	-1	3	1	2	1	0.7697324	0.71069886	-0.05903353999999994	mid	mid	LPC	LPC
2769	1503	tarry	linger	0.9847715736040608	0.7878787878787878	avgstd	low	s1	s1	4	66	7	55	False	0	3	0	2	0	-1	12	14	2	5	0.83617278	0.84257738	0.0064046000000000936	mid	mid	LD	LPC
2770	453	tarry	lurk	0.9847715736040608	0.9637305699481864	avgstd	avgstd	both	both	4	20	7	23	False	0	1	0	1	0	0	12	19	2	3	0.74254694	0.74903691	0.006489969999999956	mid	mid	LD	LPC
2771	2696	teach	instruct	0.6928104575163399	0.7804878048780488	low	low			200	20	388	15	True	3	1	3	1	0	0	2	4	2	3	0.69220524	0.69038168	-0.0018235600000000574	mid	mid	LD	LPC
2772	2846	teach	learn	0.6928104575163399	0.5915492957746479	low	low			200	418	388	880	True	3	3	3	3	0	0	2	22	2	6	0.70524987	0.87079537	0.1655455	mid	mid	LD	LD
2773	2146	tease	loosen	0.9304812834224598	0.8505747126436781	avg	low	s1		7	15	22	41	True	0	1	1	2	1	1	18	6	9	7	0.7236024	0.69659776	-0.027004640000000024	mid	mid	LPC	LPC
2774	2188	tell	assure	0.5294117647058824	0.9010989010989012	low	avg	s2		3571	272	4521	107	True	3	3	3	3	0	0	17	12	8	6	0.87379414	0.84679562	-0.026998520000000026	mid	mid	LPC	LPC
2775	1979	tell	differentiate	0.5294117647058824	0.8505747126436781	low	low			3571	4	4521	15	False	3	0	3	1	0	1	17	12	8	6	0.78172501	0.74931632	-0.03240869000000002	mid	mid	LPC	LPC
2776	403	tell	distinguish	0.5294117647058824	0.6486486486486487	low	low			3571	66	4521	55	True	3	3	3	2	0	-1	17	23	8	5	0.91554933	0.8932119	-0.022337430000000102	far	mid	LPC	LPC
2777	1353	tell	enjoin	0.5294117647058824	0.8023952095808383	low	low			3571	5	4521	3	False	3	0	3	0	0	0	17	3	8	2	0.68602424	0.93609642	0.2500721800000001	mid	far	LD	LD
2778	1297	tell	narrate	0.5294117647058824	0.9743589743589745	low	avgstd	s2	s2	3571	15	4521	7	True	3	1	3	0	0	-1	17	3	8	2	0.98589826	0.78585573	-0.20004253000000005	far	mid	LPC	LPC
2779	2244	tell	recite	0.5294117647058824	0.8571428571428572	low	avg	s2		3571	18	4521	25	True	3	1	3	1	0	0	17	8	8	5	0.5003267	0.67997695	0.17965025	close	mid	LD	LD
2780	2137	tell	recount	0.5294117647058824	0.907103825136612	low	avg	s2		3571	4	4521	8	False	3	0	3	0	0	0	17	3	8	2	0.86283867	0.86326613	0.0004274599999999351	mid	mid	LD	LPC
2781	1228	tell	say	0.5294117647058824	0.6394557823129252	low	low			3571	157	4521	148	True	3	3	3	3	0	0	17	13	8	11	0.7950512	0.78074844	-0.01430275999999997	mid	mid	LD	LPC
2782	1976	tempt	entice	0.8636363636363636	0.9690721649484536	avg	avgstd	both	s2	20	19	9	40	True	1	1	0	2	-1	1	6	2	6	1	0.91857053	1.09963139	0.1810608600000001	far	far	LD	LD
2783	177	tempt	invite	0.8636363636363636	0.717948717948718	avg	low	s1		20	3	9	2	False	1	0	0	0	-1	0	6	10	6	8	0.86610048	0.62269629	-0.2434041899999999	mid	close	LPC	LPC
2784	2496	terminate	cease	0.88268156424581	0.8505747126436781	avg	low	s1		17	173	11	57	True	1	3	1	2	0	-1	14	8	4	2	0.67225344	0.72081242	0.04855898000000003	mid	mid	LD	LPC
2785	1781	terminate	dismiss	0.88268156424581	0.8571428571428572	avg	avg	both		17	26	11	55	True	1	2	1	2	0	0	14	21	4	6	0.74228459	0.79395747	0.05167288000000003	mid	mid	LD	LPC
2786	286	terminate	displace	0.88268156424581	0.9304812834224598	avg	avg	both		17	3	11	3	False	1	0	1	0	0	0	14	12	4	4	0.82080783	0.82186971	0.0010618799999999595	mid	mid	LD	LPC
2787	341	terminate	stop	0.88268156424581	0.7804878048780488	avg	low	s1		17	253	11	1060	True	1	3	1	3	0	0	14	26	4	11	0.77037422	0.55113902	-0.21923519999999996	mid	close	LPC	LPC
2788	2817	testify	attest	0.8235294117647058	0.8571428571428572	low	avg	s2		27	25	34	28	True	2	2	2	1	0	-1	6	7	2	4	0.68612784	0.62826253	-0.05786531000000006	mid	close	LPC	LPC
2789	1237	testify	prove	0.8235294117647058	0.75	low	low			27	269	34	141	True	2	3	2	3	0	0	6	17	2	9	0.79311041	0.7667495	-0.02636091000000007	mid	mid	LPC	LPC
2790	871	think	believe	0.5915492957746479	0.6301369863013699	low	low			150	2954	237	3288	True	3	3	3	3	0	0	18	4	13	5	0.72896145	0.68744176	-0.04151969	mid	mid	LPC	LPC
2791	2788	think	conceive	0.5915492957746479	0.6666666666666667	low	low			150	56	237	24	True	3	2	3	1	0	-1	18	6	13	3	0.9556194	0.82990629	-0.12571310999999996	far	mid	LPC	LPC
2792	2647	think	consider	0.5915492957746479	0.7261146496815287	low	low			150	509	237	1274	True	3	3	3	3	0	0	18	17	13	9	0.73676063	0.81516453	0.07840389999999997	mid	mid	LD	LD
2793	1555	think	guess	0.5915492957746479	0.6754966887417219	low	low			150	82	237	320	True	3	3	3	3	0	0	18	13	13	4	0.72065094	0.57253094	-0.14811999999999992	mid	close	LPC	LPC
2794	1299	think	imagine	0.5915492957746479	0.6013986013986015	low	low			150	307	237	874	True	3	3	3	3	0	0	18	8	13	2	0.65246052	0.77788984	0.12542932000000007	mid	mid	LD	LD
2795	1869	think	intend	0.5915492957746479	0.6206896551724138	low	low			150	234	237	205	True	3	3	3	3	0	0	18	7	13	4	0.68971284	0.76160414	0.07189129999999999	mid	mid	LD	LD
2796	271	think	mean	0.5915492957746479	0.6754966887417219	low	low			150	559	237	718	True	3	3	3	3	0	0	18	8	13	7	0.74128546	0.68212357	-0.05916188999999994	mid	mid	LPC	LPC
2797	2703	think	recall	0.5915492957746479	0.8372093023255813	low	low			150	33	237	93	True	3	2	3	3	0	1	18	12	13	7	0.81525579	0.68519146	-0.13006433000000006	mid	mid	LPC	LPC
2798	1037	think	reckon	0.5915492957746479	0.7804878048780488	low	low			150	416	237	133	True	3	3	3	3	0	0	18	25	13	6	0.9218202	0.9720715	0.0502513	far	far	LD	LPC
2799	1259	think	recollect	0.5915492957746479	0.7804878048780488	low	low			150	68	237	12	True	3	3	3	1	0	-2	18	6	13	1	0.5496711	0.7648762	0.21520510000000004	close	mid	LD	LD
2800	689	think	remember	0.5915492957746479	0.5915492957746479	low	low			150	1787	237	3672	True	3	3	3	3	0	0	18	10	13	8	0.95125673	0.73051094	-0.22074578999999994	far	mid	LPC	LPC
2801	967	think	retrieve	0.5915492957746479	0.9637305699481864	low	avgstd	s2	s2	150	5	237	38	True	3	0	3	2	0	2	18	9	13	4	0.50753958	0.35343217	-0.15410741	close	close	LPC	LPC
2802	1876	think	suppose	0.5915492957746479	0.5915492957746479	low	low			150	2617	237	1383	True	3	3	3	3	0	0	18	14	13	5	0.73543866	0.89189086	0.15645219999999993	mid	mid	LD	LD
2803	1499	threaten	endanger	0.7261146496815287	0.7261146496815287	low	low			59	5	120	12	True	2	0	3	1	1	1	6	9	3	2	0.73792243	0.52321598	-0.21470645	mid	close	LPC	LPC
2804	732	thrive	expand	0.8235294117647058	0.8235294117647058	low	low			32	33	58	88	True	2	2	2	2	0	0	5	16	2	7	0.83853369	0.84496767	0.00643397999999995	mid	mid	LD	LPC
2805	1108	thrive	prosper	0.8235294117647058	0.7654320987654322	low	low			32	22	58	21	True	2	1	2	1	0	0	5	3	2	1	0.90829958	0.79385734	-0.11444224000000003	far	mid	LPC	LPC
2806	2725	throw	cast	0.7577639751552795	0.8235294117647058	low	low			82	23	137	112	True	3	1	3	3	0	2	26	47	15	11	0.73316621	0.75330381	0.020137599999999978	mid	mid	LD	LPC
2807	688	throw	confound	0.7577639751552795	0.9690721649484536	low	avgstd	s2	s2	82	118	137	11	True	3	3	3	1	0	-2	26	7	15	2	0.99195436	0.90636078	-0.08559358000000006	far	mid	LPC	LPC
2808	103	throw	confuse	0.7577639751552795	0.8636363636363636	low	avg	s2		82	12	137	35	True	3	1	3	2	0	1	26	15	15	5	0.74305351	0.75402454	0.010971029999999993	mid	mid	LD	LPC
2809	2687	throw	contrive	0.7577639751552795	0.9583333333333334	low	avgstd	s2	s2	82	18	137	3	False	3	1	3	0	0	-1	26	10	15	3	0.80054899	0.8566492	0.056100209999999984	mid	mid	LD	LPC
2810	1694	throw	give	0.7577639751552795	0.5815602836879432	low	low			82	3078	137	3385	True	3	3	3	3	0	0	26	40	15	44	1.00449704	0.76407045	-0.24042659	far	mid	LPC	LPC
2811	1123	throw	hold	0.7577639751552795	0.7096774193548387	low	low			82	1226	137	959	True	3	3	3	3	0	0	26	55	15	36	0.86817861	0.87041304	0.0022344300000000095	mid	mid	LD	LPC
2812	2227	throw	hurl	0.7577639751552795	0.9473684210526316	low	avgstd	s2	s2	82	14	137	17	True	3	1	3	1	0	0	26	5	15	3	0.90037175	0.73659597	-0.16377578000000004	mid	mid	LPC	LPC
2813	2686	throw	make	0.7577639751552795	0.7261146496815287	low	low			82	70	137	92	True	3	3	3	2	0	-1	26	66	15	49	0.88713368	0.86068229	-0.026451390000000075	mid	mid	LPC	LPC
2814	2245	thwart	baffle	0.9361702127659576	0.9949748743718592	avg	avgstd	both	s2	11	9	7	6	True	1	1	0	0	-1	-1	8	24	1	3	0.77228497	0.76849764	-0.0037873299999999777	mid	mid	LD	LPC
2815	1626	thwart	frustrate	0.9361702127659576	0.9189189189189187	avg	avg	both		11	8	7	28	True	1	0	0	1	-1	1	8	13	1	2	0.76088931	0.77125264	0.010363330000000004	mid	mid	LD	LPC
2816	2494	thwart	spoil	0.9361702127659576	0.8505747126436781	avg	low	s1		11	68	7	10	True	1	3	0	0	-1	-3	8	50	1	8	0.74052678	0.620739	-0.11978778000000001	mid	close	LPC	LPC
2817	1210	tighten	fasten	0.8571428571428572	0.8950276243093923	avg	avg	both		13	22	69	32	True	1	1	2	2	1	1	5	3	4	4	0.57544286	0.72793583	0.15249296999999995	close	mid	LD	LD
2818	126	tighten	reduce	0.8571428571428572	0.7951807228915663	avg	low	s1		13	43	69	374	True	1	2	2	3	1	1	5	33	4	20	0.89085987	0.94860718	0.057747309999999996	mid	far	LD	LPC
2819	17	tire	bore	0.9473684210526316	0.9189189189189187	avgstd	avg	both	s1	75	148	337	104	True	3	3	3	3	0	0	17	2	4	2	0.96196687	1.01302093	0.0510540599999999	far	far	LD	LPC
2820	459	tire	wear	0.9473684210526316	0.7804878048780488	avgstd	low	s1	s1	75	73	337	136	True	3	3	3	3	0	0	17	24	4	9	0.97344284	0.91974927	-0.05369357000000008	far	far	LPC	LPC
2821	138	tolerate	abide	0.8023952095808383	0.8023952095808383	low	low			12	50	28	17	True	1	2	1	1	0	-1	13	13	4	2	0.57544286	0.72793583	0.15249296999999995	close	mid	LD	LD
2822	2331	tolerate	allow	0.8023952095808383	0.7577639751552795	low	low			12	295	28	673	True	1	3	1	3	0	0	13	15	4	10	0.73316621	0.75330381	0.020137599999999978	mid	mid	LD	LPC
2823	1701	tolerate	endure	0.8023952095808383	0.7804878048780488	low	low			12	35	28	39	True	1	2	1	2	0	0	13	26	4	7	0.80486033	0.91992588	0.11506554999999996	mid	far	LD	LD
2824	1553	tolerate	permit	0.8023952095808383	0.7577639751552795	low	low			12	57	28	145	True	1	2	1	3	0	1	13	4	4	3	1.10631352	1.00426026	-0.10205326000000015	far	far	LPC	LPC
2825	1289	tolerate	stand	0.8023952095808383	0.7878787878787878	low	low			12	553	28	845	True	1	3	1	3	0	0	13	16	4	12	0.84398009	0.71918223	-0.12479785999999993	mid	mid	LPC	LPC
2826	1337	tolerate	suffer	0.8023952095808383	0.6577181208053691	low	low			12	294	28	279	True	1	3	1	3	0	0	13	18	4	11	0.56876151	0.79346236	0.22470085000000006	close	mid	LD	LD
2827	717	toss	chuck	0.9010989010989012	0.9637305699481864	avg	avgstd	both	s2	46	15	70	21	True	2	1	2	1	0	0	23	21	6	4	0.48940596	0.58915852	0.09975256000000005	close	close	LD	LD
2828	535	toss	discard	0.9010989010989012	0.9847715736040608	avg	avgstd	both	s2	46	2	70	17	False	2	0	2	1	0	1	23	12	6	1	0.58763545	0.73249441	0.1448589600000001	close	mid	LD	LD
2829	137	toss	dispose	0.9010989010989012	0.7261146496815287	avg	low	s1		46	38	70	15	True	2	2	2	1	0	-1	23	14	6	5	0.45010314	0.78449038	0.33438724000000003	close	mid	LD	LD
2830	1055	transcend	exceed	0.907103825136612	0.7012987012987013	avg	low	s1		4	44	23	80	False	0	2	1	2	1	0	6	12	2	3	0.68527578	0.6873585	0.0020827199999999824	mid	mid	LD	LPC
2831	95	transcend	surpass	0.907103825136612	0.9743589743589745	avg	avgstd	both	s2	4	23	23	15	False	0	1	1	1	1	0	6	15	2	4	0.82411308	0.88180808	0.05769499999999994	mid	mid	LD	LPC
2832	94	transform	translate	0.8888888888888888	0.7951807228915663	avg	low	s1		17	17	60	53	True	1	1	2	2	1	1	4	5	7	10	0.46884432	0.64076967	0.17192534999999998	close	close	LD	LD
2833	2020	translate	interpret	0.7951807228915663	0.7341772151898734	low	low			17	27	53	48	True	1	2	2	2	1	0	5	8	10	6	0.58217682	0.70972377	0.12754694999999994	close	mid	LD	LD
2834	2289	translate	read	0.7951807228915663	0.6666666666666667	low	low			17	4	53	20	False	1	0	2	1	1	1	5	11	10	11	0.8447741	0.83800538	-0.00676871999999995	mid	mid	LD	LPC
2835	2271	translate	render	0.7951807228915663	0.8700564971751412	low	avg	s2		17	140	53	40	True	1	3	2	2	1	-1	5	20	10	13	0.76931531	0.7506167	-0.01869860999999995	mid	mid	LPC	LPC
2836	2706	translate	transform	0.7951807228915663	0.8888888888888888	low	avg	s2		17	17	53	60	True	1	1	2	2	1	1	5	4	10	7	0.67164963	0.74281865	0.07116902000000003	mid	mid	LD	LD
2837	289	translate	understand	0.7951807228915663	0.6111111111111112	low	low			17	986	53	1436	True	1	3	2	3	1	0	5	11	10	5	0.65246052	0.77788984	0.12542932000000007	mid	mid	LD	LD
2838	1472	transmit	carry	0.7341772151898734	0.6928104575163399	low	low			9	444	43	715	True	1	3	2	3	1	0	14	27	4	40	0.61156133	0.74628494	0.13472361	close	mid	LD	LD
2839	2714	transmit	communicate	0.7341772151898734	0.8571428571428572	low	avg	s2		9	18	43	73	True	1	1	2	2	1	1	14	8	4	7	0.68138592	0.66718521	-0.014200710000000005	mid	mid	LD	LPC
2840	2565	transmit	convey	0.7341772151898734	0.7730061349693251	low	low			9	46	43	63	True	1	2	2	2	1	0	14	11	4	7	0.68390398	0.62335694	-0.060547039999999996	mid	close	LPC	LPC
2841	1580	transmit	impart	0.7341772151898734	0.8764044943820225	low	avg	s2		9	14	43	14	True	1	1	2	1	1	0	14	13	4	3	0.96321442	0.7616557	-0.20155871999999997	far	mid	LPC	LPC
2842	2207	transmit	send	0.7341772151898734	0.6486486486486487	low	low			9	681	43	649	True	1	3	2	3	1	0	14	18	4	8	0.69507312	0.76051719	0.06544406999999997	mid	mid	LD	LPC
2843	2198	try	examine	0.6666666666666667	0.7421383647798743	low	low			72	93	221	135	True	3	3	3	3	0	0	17	11	9	5	0.75924892	0.82084372	0.06159480000000006	mid	mid	LD	LPC
2844	2291	try	hear	0.6666666666666667	0.6111111111111112	low	low			72	1446	221	2018	True	3	3	3	3	0	0	17	11	9	5	0.72312455	0.86840702	0.14528247000000005	mid	mid	LD	LD
