pairIdx	entry	syn	pressure_entry	syns_WordNet	WNpressure_entry	WNsenses_entry	WNsenses_syn	syns_WNExt	WNExt_word	DiachrD_entry	DiachrD_syn	DiachrDG_entry	DiachrDG_syn	DiachrDG_pair_avg	DiachrDG_pair_avgstd	FO_entry	FO_syn	FE_entry	FE_syn	EnoughFreq	FGO_entry	FGO_syn	FGE_entry	FGE_syn	FEv_entry	FEv_syn	Lev	SDO	SDE	Div	SDGO	SDGE	Dec_avg	Dec_avgstd
133	allegiance	devotion	5	False	4	2	4	True	loyalty	0.7654320987654322	0.6666666666666667					198	772	136	251	True	2	3	1	1	-1	-2	8	0.72594726	0.63634907	-0.08959819000000002	mid	close	LPC	LPC
134	allegiance	fealty	5	True	4	2	1	True		0.7654320987654322	0.9583333333333334		avgstd	syn	syn	198	35	136	9	False	2	0	1	0	-1	0	8	0.47960096	0.67042232	0.19082136	close	mid	LD	LD
135	allegiance	loyalty	5	True	4	2	3	True		0.7654320987654322	0.7012987012987013					198	404	136	377	True	2	2	1	2	-1	0	8	0.52170086	0.41903271	-0.10266815000000007	close	close	LPC	LPC
136	allegiance	obedience	5	False	4	2	3	True	loyalty	0.7654320987654322	0.6666666666666667					198	410	136	164	True	2	2	1	1	-1	-1	5	0.56000666	0.62749972	0.06749306	close	close	LD	LPC
137	allegiance	faithfulness	5	False	4	2	1	False		0.7654320987654322	0.7261146496815287					198	44	136	31	True	2	0	1	0	-1	0	10	0.88544548	0.87804822	-0.007397259999999961	far	mid	LPC	LPC
138	allegory	fable	6	True	4	3	3	True		0.8888888888888888	0.8372093023255813	avg	avg	both		38	124	34	53	True	0	1	0	0	0	-1	6	0.59669273	0.66509607	0.06840334000000003	mid	mid	LD	LPC
139	allegory	fiction	6	False	4	3	2	False		0.8888888888888888	0.6842105263157895	avg		entry		38	361	34	833	True	0	2	0	3	0	1	7	0.76913384	0.74270551	-0.02642833	mid	mid	LPC	LPC
140	allegory	illustration	6	False	4	3	4	False		0.8888888888888888	0.7654320987654322	avg		entry		38	2458	34	456	True	0	4	0	2	0	-2	9	0.78028107	0.85522838	0.07494730999999999	mid	mid	LD	LPC
141	allegory	metaphor	6	False	4	3	1	False		0.8888888888888888	0.8764044943820225	avg	avg	both		38	29	34	334	True	0	0	0	2	0	2	7	0.73281445	0.61556752	-0.11724692999999997	mid	close	LPC	LPC
142	allegory	parable	6	True	4	3	2	True		0.8888888888888888	0.7012987012987013	avg		entry		38	51	34	49	True	0	0	0	0	0	0	8	0.70790329	0.63681869	-0.07108459999999994	mid	close	LPC	LPC
143	allegory	simile	6	False	4	3	1	False		0.8888888888888888	0.9304812834224598	avg	avg	both		38	42	34	11	True	0	0	0	0	0	0	8	0.74356074	0.71536414	-0.028196600000000016	mid	mid	LPC	LPC
144	alliance	coalition	6	True	5	5	3	True		0.7804878048780488	0.8571428571428572		avg	syn		425	60	592	611	True	2	0	2	2	0	2	7	0.52715948	0.53766861	0.010509129999999978	close	close	LPC	LPC
145	alliance	confederation	6	True	5	5	3	True		0.7804878048780488	0.8095238095238095					425	107	592	68	True	2	1	2	0	0	-1	12	0.62478435	0.68683512	0.06205077000000003	mid	mid	LD	LPC
146	alliance	fusion	6	False	5	5	7	False		0.7804878048780488	0.8888888888888888		avg	syn		425	61	592	234	True	2	0	2	1	0	1	6	0.8430197	0.91798126	0.07496155999999998	mid	mid	LD	LPC
147	alliance	partnership	6	False	5	5	3	False		0.7804878048780488	0.75					425	104	592	364	True	2	1	2	2	0	1	10	0.82904668	0.76468052	-0.06436616000000006	mid	mid	LPC	LPC
148	alliance	federation	6	False	5	5	3	False		0.7804878048780488	0.7730061349693251					425	145	592	298	True	2	1	2	2	0	1	9	0.62039365	0.71523894	0.09484528999999997	mid	mid	LD	LPC
149	alliance	league	6	False	5	5	3	False		0.7804878048780488	0.8571428571428572		avg	syn		425	416	592	1680	True	2	2	2	4	0	2	5	0.49964313	0.67805163	0.17840850000000003	close	mid	LD	LD
150	alloy	admixture	4	True	2	2	3	True		0.6394557823129252	0.9637305699481864		avgstd	syn	syn	25	22	40	11	True	0	0	0	0	0	0	8	0.78215373	0.83044589	0.04829216000000003	mid	mid	LD	LPC
151	alloy	adulteration	4	False	2	2	2	False		0.6394557823129252	0.8950276243093923		avg	syn		25	14	40	5	False	0	0	0	0	0	0	9	0.79947268	0.93302288	0.13355019999999995	mid	far	LD	LD
152	alloy	deterioration	4	False	2	2	2	False		0.6394557823129252	0.8165680473372781					25	54	40	110	True	0	0	0	1	0	1	11	0.91220132	0.94173365	0.029532329999999996	far	far	LD	LPC
153	alternative	choice	5	True	2	1	3	True		0.8764044943820225	0.8888888888888888	avg	avg	both		36	27	647	26	True	0	0	2	0	2	0	9	0.72567525	0.63476319	-0.09091205999999996	mid	close	LPC	LPC
154	alternative	election	5	False	2	1	4	False		0.8764044943820225	0.6206896551724138	avg		entry		36	1593	647	1127	True	0	4	2	3	2	-1	7	0.92627216	0.91479475	-0.011477410000000021	far	mid	LPC	LPC
155	alternative	option	5	True	2	1	3	True		0.8764044943820225	0.8095238095238095	avg		entry		36	63	647	793	True	0	1	2	3	2	2	9	0.77617817	0.64378556	-0.13239261000000002	mid	close	LPC	LPC
156	alternative	preference	5	False	2	1	4	False		0.8764044943820225	0.8700564971751412	avg	avg	both		36	339	647	347	True	0	2	2	2	2	0	9	0.78243524	0.78101703	-0.0014182099999999753	mid	mid	LPC	LPC
157	alternative	resource	5	False	2	1	3	False		0.8764044943820225	0.9847715736040608	avg	avgstd	both	syn	36	121	647	483	True	0	1	2	2	2	1	9	0.72899744	0.76458046	0.03558302000000002	mid	mid	LD	LPC
158	amazement	admiration	8	False	1	1	3	True	astonishment	0.6842105263157895	0.6754966887417219					339	897	211	221	True	2	3	1	1	-1	-2	8	0.51066709	0.47637591	-0.03429117999999998	close	close	LPC	LPC
159	amazement	awe	8	False	1	1	2	True	astonishment	0.6842105263157895	0.6577181208053691					339	317	211	263	True	2	2	1	1	-1	-1	7	0.56408538	0.49836873	-0.06571664999999999	close	close	LPC	LPC
160	amazement	confusion	8	False	1	1	5	False		0.6842105263157895	0.7878787878787878					339	831	211	656	True	2	3	1	2	-1	-1	9	0.77101451	0.69288067	-0.07813384000000001	mid	mid	LPC	LPC
161	amazement	surprise	8	False	1	1	3	True	astonishment	0.6842105263157895	0.6111111111111112					339	1801	211	1690	True	2	4	1	4	-1	0	9	0.41453821	0.44740877	0.03287055999999999	close	close	LD	LPC
162	amazement	astonishment	8	True	1	1	1	True		0.6842105263157895	0.6577181208053691					339	550	211	200	True	2	3	1	1	-1	-2	7	0.26346875	0.30474311	0.04127436000000001	close	close	LD	LPC
163	amazement	bewilderment	8	False	1	1	1	True	astonishment	0.6842105263157895	0.8023952095808383					339	97	211	60	True	2	1	1	0	-1	-1	7	0.58872569	0.57678141	-0.011944279999999918	close	close	LPC	LPC
164	amazement	perplexity	8	False	1	1	1	False		0.6842105263157895	0.8439306358381503		avg	syn		339	150	211	22	True	2	1	1	0	-1	-1	9	0.61437068	0.64221233	0.02784165000000005	mid	close	LD	LPC
165	amazement	wonder	8	False	1	1	3	True	admiration	0.6842105263157895	0.7012987012987013					339	2	211	7	False	2	0	1	0	-1	0	8	0.46928933	0.5554421	0.08615277000000005	close	close	LD	LPC
166	ambition	aspiration	5	True	3	2	4	True		0.717948717948718	0.9690721649484536		avgstd	syn	syn	694	99	295	38	True	3	1	2	0	-1	-1	4	0.71830278	0.8672458	0.14894301999999993	mid	mid	LD	LD
167	ambition	competition	5	False	3	2	4	False		0.717948717948718	0.8023952095808383					694	520	295	1465	True	3	3	2	4	-1	1	5	0.815901	0.93286454	0.11696353999999998	mid	far	LD	LD
168	ambition	emulation	5	False	3	2	3	False		0.717948717948718	0.9637305699481864		avgstd	syn	syn	694	56	295	18	True	3	0	2	0	-1	0	4	0.57309413	0.77221872	0.19912459000000005	close	mid	LD	LD
169	ambition	opposition	5	False	3	2	8	False		0.717948717948718	0.6842105263157895					694	1003	295	992	True	3	4	2	3	-1	-1	5	0.84160807	0.88736	0.045751929999999996	mid	mid	LD	LPC
170	ambition	rivalry	5	False	3	2	1	False		0.717948717948718	0.7878787878787878					694	159	295	112	True	3	1	2	1	-1	0	8	0.73395305	0.77598935	0.042036300000000026	mid	mid	LD	LPC
171	analogy	affinity	12	False	1	3	7	False		0.7096774193548387	0.8636363636363636		avg	syn		126	117	155	71	True	1	1	1	0	0	-1	6	0.67395058	0.90861104	0.23466046000000007	mid	mid	LD	LD
172	analogy	likeness	12	False	1	3	2	False		0.7096774193548387	0.8636363636363636		avg	syn		126	232	155	117	True	1	2	1	1	0	-1	8	0.65543989	0.77960745	0.12416755999999995	mid	mid	LD	LD
173	analogy	relation	12	False	1	3	6	False		0.7096774193548387	0.7577639751552795					126	975	155	329	True	1	4	1	2	0	-2	7	0.71886472	0.69115389	-0.027710829999999964	mid	mid	LPC	LPC
174	analogy	similarity	12	False	1	3	2	False		0.7096774193548387	0.6842105263157895					126	101	155	105	True	1	1	1	1	0	0	8	0.52705678	0.6648411	0.13778431999999996	close	mid	LD	LD
175	analogy	coincidence	12	False	1	3	3	False		0.7096774193548387	0.8439306358381503		avg	syn		126	118	155	223	True	1	1	1	1	0	0	10	0.7788063	0.86351802	0.08471172000000005	mid	mid	LD	LPC
176	analogy	parity	12	False	1	3	5	False		0.7096774193548387	0.9189189189189187		avg	syn		126	18	155	35	True	1	0	1	0	0	0	5	0.708617	0.96208719	0.25347018999999993	mid	far	LD	LD
177	analogy	resemblance	12	False	1	3	1	False		0.7096774193548387	0.7730061349693251					126	326	155	168	True	1	2	1	1	0	-1	10	0.54501112	0.6824994	0.13748828000000002	close	mid	LD	LD
178	analogy	simile	12	False	1	3	1	False		0.7096774193548387	0.9304812834224598		avg	syn		126	42	155	11	True	1	0	1	0	0	0	7	0.87459177	0.69823745	-0.17635431999999995	far	mid	LPC	LPC
179	analogy	comparison	12	False	1	3	3	False		0.7096774193548387	0.7878787878787878					126	420	155	535	True	1	2	1	2	0	0	9	0.73133844	0.80588231	0.07454386999999996	mid	mid	LD	LPC
180	analogy	proportion	12	False	1	3	5	False		0.7096774193548387	0.7261146496815287					126	727	155	367	True	1	3	1	2	0	-1	9	0.98540341	1.04579388	0.060390469999999974	far	far	LD	LPC
181	analogy	semblance	12	False	1	3	3	False		0.7096774193548387	0.8571428571428572		avg	syn		126	133	155	66	True	1	1	1	0	0	-1	8	0.81319459	0.84949189	0.03629729999999998	mid	mid	LD	LPC
182	analogy	similitude	12	False	1	3	2	False		0.7096774193548387	0.9847715736040608		avgstd	syn	syn	126	16	155	2	False	1	0	1	0	0	0	9	0.73610876	0.79887881	0.06277005000000002	mid	mid	LD	LPC
183	anger	animosity	17	False	5	3	1	False		0.6013986013986015	0.7951807228915663					663	75	1389	61	True	3	1	4	0	1	-1	7	0.6393463	0.75443862	0.11509231999999991	mid	mid	LD	LD
184	anger	fury	17	False	5	3	4	True	rage	0.6013986013986015	0.7261146496815287					663	406	1389	330	True	3	2	4	2	1	0	5	0.561402	0.61400273	0.052600730000000095	close	close	LD	LPC
185	anger	offense	17	False	5	3	5	False		0.6013986013986015	0.6486486486486487					663	246	1389	434	True	3	2	4	2	1	0	6	0.95060127	0.92539338	-0.02520789000000001	far	mid	LPC	LPC
186	anger	rage	17	False	5	3	5	True	wrath	0.6013986013986015	0.5815602836879432					663	514	1389	803	True	3	3	4	3	1	0	3	0.42990326	0.41137785	-0.01852541000000002	close	close	LPC	LPC
187	anger	impatience	17	False	5	3	3	False		0.6013986013986015	0.7878787878787878					663	328	1389	141	True	3	2	4	1	1	-1	8	0.52882528	0.59113671	0.062311430000000056	close	close	LD	LPC
188	anger	passion	17	False	5	3	7	False		0.6013986013986015	0.7421383647798743					663	1516	1389	896	True	3	4	4	3	1	-1	6	0.65008953	0.71239251	0.06230298000000001	mid	mid	LD	LPC
189	anger	resentment	17	False	5	3	1	True	bitterness	0.6013986013986015	0.6928104575163399					663	212	1389	247	True	3	2	4	1	1	-1	8	0.41419504	0.4050905	-0.009104539999999994	close	close	LPC	LPC
190	anger	displeasure	17	False	5	3	1	False		0.6013986013986015	0.7012987012987013					663	126	1389	66	True	3	1	4	0	1	-1	9	0.49052931	0.66797625	0.17744694000000005	close	mid	LD	LD
191	anger	indignation	17	False	5	3	1	True	wrath	0.6013986013986015	0.5815602836879432					663	470	1389	105	True	3	3	4	1	1	-2	9	0.38602496	0.49679348	0.11076852000000004	close	close	LD	LD
192	anger	temper	17	False	5	3	4	False		0.6013986013986015	0.8372093023255813		avg	syn		663	826	1389	265	True	3	3	4	1	1	-2	4	0.68944244	0.66723247	-0.022209970000000023	mid	mid	LPC	LPC
193	anger	exasperation	17	False	5	3	2	False		0.6013986013986015	0.9528795811518324		avgstd	syn	syn	663	26	1389	103	True	3	0	4	1	1	1	9	0.7732068	0.76611753	-0.007089269999999925	mid	mid	LPC	LPC
194	anger	ire	17	True	5	3	2	True		0.6013986013986015	0.98989898989899		avgstd	syn	syn	663	44	1389	53	True	3	0	4	0	1	0	4	0.6646648	0.96115347	0.29648867	mid	far	LD	LD
195	anger	vexation	17	False	5	3	4	False		0.6013986013986015	0.8636363636363636		avg	syn		663	89	1389	4	False	3	1	4	0	1	-1	7	0.530909	0.79866312	0.26775412	close	mid	LD	LD
196	anger	irritation	17	False	5	3	7	False		0.6013986013986015	0.7096774193548387					663	132	1389	178	True	3	1	4	1	1	0	9	0.72275373	0.63262562	-0.09012810999999998	mid	close	LPC	LPC
197	anger	wrath	17	True	5	3	2	True		0.6013986013986015	0.717948717948718					663	418	1389	146	True	3	2	4	1	1	-1	5	0.44500263	0.58893393	0.14393130000000004	close	close	LD	LD
198	animal	beast	3	True	5	1	2	True		0.7096774193548387	0.717948717948718					7	501	5	484	False	0	3	0	2	0	-1	6	0.58670171	0.66258564	0.07588392999999993	close	mid	LD	LPC
199	animal	fauna	3	True	5	1	2	True		0.7096774193548387	0.7878787878787878					7	45	5	70	False	0	0	0	0	0	0	5	0.86558928	0.78624918	-0.07934010000000002	mid	mid	LPC	LPC
200	animal	brute	3	True	5	1	2	True		0.7096774193548387	0.907103825136612		avg	syn		7	341	5	131	False	0	2	0	1	0	-1	6	0.64353554	0.78592576	0.14239022	mid	mid	LD	LD
201	answer	rejoinder	5	False	6	5	2	False		0.717948717948718	0.979591836734694		avgstd	syn	syn	1937	49	2461	15	True	4	0	4	0	0	0	7	0.72874536	0.99864862	0.26990326	mid	far	LD	LD
202	answer	reply	5	True	6	5	2	True		0.717948717948718	0.6928104575163399					1937	1282	2461	374	True	4	4	4	2	0	-2	6	0.31597396	0.49028883	0.17431487	close	close	LD	LD
203	answer	response	5	True	6	5	7	True		0.717948717948718	0.88268156424581		avg	syn		1937	365	2461	1817	True	4	2	4	4	0	2	7	0.54913244	0.76445499	0.2153225499999999	close	mid	LD	LD
204	answer	retort	5	False	6	5	2	False		0.717948717948718	0.9743589743589745		avgstd	syn	syn	1937	42	2461	33	True	4	0	4	0	0	0	6	0.78758223	0.87794307	0.09036084	mid	mid	LD	LPC
205	anticipation	expectation	9	True	4	4	4	True		0.8235294117647058	0.7577639751552795					185	372	273	208	True	1	2	1	1	0	-1	6	0.57540527	0.67626843	0.10086316000000006	close	mid	LD	LPC
206	anticipation	foresight	9	False	4	4	2	False		0.8235294117647058	0.7951807228915663					185	99	273	40	True	1	1	1	0	0	-1	10	0.82391926	0.89047482	0.06655555999999996	mid	mid	LD	LPC
207	anticipation	apprehension	9	False	4	4	4	False		0.8235294117647058	0.8095238095238095					185	338	273	104	True	1	2	1	1	0	-1	8	0.77500685	0.69558921	-0.07941764000000007	mid	mid	LPC	LPC
208	anticipation	foreboding	9	False	4	4	2	False		0.8235294117647058	0.9361702127659576		avg	syn		185	63	273	56	True	1	1	1	0	0	-1	11	0.74194828	0.82069524	0.07874696000000003	mid	mid	LD	LPC
209	anticipation	foretaste	9	False	4	4	1	False		0.8235294117647058	0.8950276243093923		avg	syn		185	22	273	15	True	1	0	1	0	0	0	11	0.71083439	0.77151423	0.06067983999999993	mid	mid	LD	LPC
210	anticipation	presentiment	9	False	4	4	1	False		0.8235294117647058	0.98989898989899		avgstd	syn	syn	185	57	273	6	False	1	0	1	0	0	0	11	0.74277102	0.87283914	0.13006812	mid	mid	LD	LD
211	anticipation	expectancy	9	True	4	4	2	True		0.8235294117647058	0.98989898989899		avgstd	syn	syn	185	70	273	152	True	1	1	1	1	0	0	10	0.78574963	0.9482833	0.16253367000000007	mid	far	LD	LD
212	anticipation	forecast	9	False	4	4	1	False		0.8235294117647058	0.9528795811518324		avgstd	syn	syn	185	38	273	134	True	1	0	1	1	0	1	10	0.78857486	0.8815457	0.09297084	mid	mid	LD	LPC
213	anticipation	forethought	9	False	4	4	2	False		0.8235294117647058	0.979591836734694		avgstd	syn	syn	185	51	273	9	False	1	0	1	0	0	0	12	0.88503857	0.87683111	-0.008207459999999944	far	mid	LPC	LPC
214	antipathy	abhorrence	11	False	2	2	1	False		0.8888888888888888	0.88268156424581	avg	avg	both		40	44	27	8	False	0	0	0	0	0	0	9	0.59351717	0.73370331	0.14018613999999996	mid	mid	LD	LD
215	antipathy	disgust	11	False	2	2	1	False		0.8888888888888888	0.6206896551724138	avg		entry		40	261	27	303	True	0	2	0	2	0	0	8	0.69717821	0.88241194	0.18523372999999999	mid	mid	LD	LD
216	antipathy	hatred	11	False	2	2	1	True	aversion	0.8888888888888888	0.5815602836879432	avg		entry		40	327	27	385	True	0	2	0	2	0	0	8	0.53695046	0.65038668	0.11343621999999998	close	close	LD	LD
217	antipathy	repugnance	11	False	2	2	2	False		0.8888888888888888	0.9473684210526316	avg	avgstd	both	syn	40	60	27	7	False	0	0	0	0	0	0	9	0.73288903	0.81914044	0.08625140999999992	mid	mid	LD	LPC
218	antipathy	antagonism	11	False	2	2	4	False		0.8888888888888888	0.8700564971751412	avg	avg	both		40	121	27	37	True	0	1	0	0	0	-1	7	0.6819348	0.74291759	0.060982790000000064	mid	mid	LD	LPC
219	antipathy	dislike	11	False	2	2	2	False		0.8888888888888888	0.75	avg		entry		40	189	27	65	True	0	1	0	0	0	-1	8	0.63514358	0.75205077	0.11690718999999994	mid	mid	LD	LD
220	antipathy	hostility	11	False	2	2	4	False		0.8888888888888888	0.7951807228915663	avg		entry		40	203	27	250	True	0	2	0	1	0	-1	6	0.62141669	0.7350317	0.11361500999999996	mid	mid	LD	LD
221	antipathy	repulsion	11	False	2	2	3	False		0.8888888888888888	0.8235294117647058	avg		entry		40	66	27	19	True	0	1	0	0	0	-1	9	0.71365659	0.79967858	0.08602198999999999	mid	mid	LD	LPC
222	antipathy	aversion	11	True	2	2	2	True		0.8888888888888888	0.8165680473372781	avg		entry		40	120	27	65	True	0	1	0	0	0	-1	8	0.53568719	0.80314246	0.26745527	close	mid	LD	LD
223	antipathy	distaste	11	True	2	2	1	True		0.8888888888888888	0.9010989010989012	avg	avg	both		40	38	27	111	True	0	0	0	1	0	1	8	0.65440871	0.82530607	0.17089736	mid	mid	LD	LD
224	antipathy	opposition	11	False	2	2	8	False		0.8888888888888888	0.6842105263157895	avg		entry		40	1003	27	992	True	0	4	0	3	0	-1	9	0.7921118	0.90737581	0.11526400999999997	mid	mid	LD	LD
225	anxiety	anguish	14	False	1	2	2	False		0.7421383647798743	0.6486486486486487					916	372	538	179	True	3	2	2	1	-1	-1	5	0.53077342	0.60314246	0.07236904	close	close	LD	LPC
226	anxiety	foreboding	14	False	1	2	2	False		0.7421383647798743	0.9361702127659576		avg	syn		916	63	538	56	True	3	1	2	0	-1	-1	10	0.83366399	0.84519961	0.011535619999999969	mid	mid	LPC	LPC
227	anxiety	perplexity	14	False	1	2	1	False		0.7421383647798743	0.8439306358381503		avg	syn		916	150	538	22	True	3	1	2	0	-1	-1	7	0.48780577	0.84641849	0.35861272	close	mid	LD	LD
228	anxiety	apprehension	14	False	1	2	4	False		0.7421383647798743	0.8095238095238095					916	338	538	104	True	3	2	2	1	-1	-1	10	0.62074382	0.61948226	-0.001261559999999995	mid	close	LPC	LPC
229	anxiety	disturbance	14	False	1	2	7	False		0.7421383647798743	0.8439306358381503		avg	syn		916	269	538	131	True	3	2	2	1	-1	-1	11	0.78472573	0.60758645	-0.17713928	mid	close	LPC	LPC
230	anxiety	solicitude	14	False	1	2	1	False		0.7421383647798743	0.8700564971751412		avg	syn		916	158	538	18	True	3	1	2	0	-1	-1	8	0.40624546	0.8031448	0.39689934	close	mid	LD	LD
231	anxiety	care	14	False	1	2	6	False		0.7421383647798743	0.8023952095808383					916	2930	538	5247	True	3	4	2	4	-1	0	6	0.71129279	0.91252488	0.20123208999999997	mid	mid	LD	LD
232	anxiety	dread	14	False	1	2	1	False		0.7421383647798743	0.7096774193548387					916	6	538	1	False	3	0	2	0	-1	0	6	0.66094419	0.65364514	-0.007299050000000085	mid	close	LPC	LPC
233	anxiety	trouble	14	False	1	2	6	False		0.7421383647798743	0.7577639751552795					916	2852	538	2989	True	3	4	2	4	-1	0	7	0.62723573	0.82095034	0.19371461	mid	mid	LD	LD
234	anxiety	concern	14	False	1	2	5	False		0.7421383647798743	0.7951807228915663					916	431	538	1644	True	3	2	2	4	-1	2	6	0.66538894	0.76019986	0.09481091999999991	mid	mid	LD	LPC
235	anxiety	fear	14	False	1	2	3	False		0.7421383647798743	0.6486486486486487					916	2028	538	2278	True	3	4	2	4	-1	0	6	0.61196383	0.5391904	-0.07277343000000003	mid	close	LPC	LPC
236	anxiety	misgiving	14	False	1	2	3	False		0.7421383647798743	1.0		avgstd	syn	syn	916	55	538	7	False	3	0	2	0	-1	0	8	0.72868821	1.01457158	0.28588336999999997	mid	far	LD	LD
237	anxiety	worry	14	False	1	2	2	False		0.7421383647798743	0.8095238095238095					916	80	538	266	True	3	1	2	1	-1	0	6	0.63121773	0.67560882	0.044391089999999966	mid	mid	LD	LPC
238	apathy	calmness	14	False	3	2	3	False		0.8372093023255813	0.8764044943820225	avg	avg	both		92	133	42	31	True	1	1	0	0	-1	-1	7	0.70344613	0.85069123	0.14724510000000002	mid	mid	LD	LD
239	apathy	indifference	14	True	3	2	4	True		0.8372093023255813	0.7804878048780488	avg		entry		92	542	42	198	True	1	3	0	1	-1	-2	12	0.55859653	0.68925858	0.13066204999999997	close	mid	LD	LD
240	apathy	quietness	14	False	3	2	2	False		0.8372093023255813	0.9130434782608696	avg	avg	both		92	53	42	25	True	1	0	0	0	-1	0	8	0.86911993	0.92777021	0.058650280000000055	mid	mid	LD	LPC
241	apathy	stoicism	14	False	3	2	2	False		0.8372093023255813	0.9743589743589745	avg	avgstd	both	syn	92	32	42	16	True	1	0	0	0	-1	0	8	0.78154603	0.84117697	0.05963094000000002	mid	mid	LD	LPC
242	apathy	composure	14	False	3	2	1	False		0.8372093023255813	0.8372093023255813	avg	avg	both		92	104	42	79	True	1	1	0	0	-1	-1	8	0.75820305	0.95019212	0.19198906999999998	mid	far	LD	LD
243	apathy	insensibility	14	False	3	2	2	False		0.8372093023255813	0.9847715736040608	avg	avgstd	both	syn	92	23	42	3	False	1	0	0	0	-1	0	12	0.66155524	0.70373998	0.042184740000000054	mid	mid	LD	LPC
244	apathy	tranquillity	14	False	3	2	3	False		0.8372093023255813	0.8165680473372781	avg		entry		92	70	42	31	True	1	1	0	0	-1	-1	10	0.73944112	0.84618427	0.10674315000000001	mid	mid	LD	LD
245	apathy	immobility	14	False	3	2	2	False		0.8372093023255813	0.979591836734694	avg	avgstd	both	syn	92	18	42	10	True	1	0	0	0	-1	0	9	0.90470593	0.82847524	-0.07623069000000005	far	mid	LPC	LPC
246	apathy	lethargy	14	False	3	2	3	True	numbness	0.8372093023255813	0.9304812834224598	avg	avg	both		92	43	42	28	True	1	0	0	0	-1	0	6	0.62685694	0.61036104	-0.016495900000000008	mid	close	LPC	LPC
